;; -*- coding: utf-8 -*--
xi-nao 洗脑
zhe-guo 这锅
he 合
qi-bing 骑兵
nao-jiang-zha-lie 脑浆炸裂
jiao-shou 交手
guan-xi-me 关系么
pen-tou 喷头
liang-zi-li-xue 量子力学
bu-jue-de-me 不觉得么
shou-ji-shou-bu-dao 手机收不到
chan 缠
chun-xin 春心
qu-mai 去买
shi-yi-ben 是一本
da-ti-shi-zai 大体是在
wan-li 碗里
jia-ru 假如
zhuang 状
nei-zhi 内置
liang-zi-bao-dan 量子爆弹
wan-bu-lai 玩不来
shang-yan 上演
hua-xue-cheng-fen 化学成分
mei-ci-da-kai 每次打开
xi-huan-ne 喜欢呢
gang-si 刚死
pao-qi-lai 跑起来
na-lai 那来
zhu 主
chi-ge-xiang-jiao 吃个香蕉
chong-wo 冲我
diao-de 屌的
ni-zhe 你着
neng-bu-neng 能不能
ni-hai-liu-zhe-a 你还留着啊
jiang-de 讲得
shi 逝
ke 壳
yu 玉
sai-ji 赛季
xia-pao-le 吓跑了
shen-me-luan-qi-ba-zao 什么乱七八糟
ci 刺
jiu 九
xiao-di-di 小弟弟
you-kan-jian 有看见
tou-kao 投靠
qun 群
bu-xi-ban 补习班
mai-jin 埋进
ni-bian-cheng 你变成
quan-jia 全家
ka-si 卡斯
tu-ling-ji 图灵机
tou-wen-jian 头文件
se 色
bu-ren-xin 不忍心
zhu-dong-quan 主动权
shi-zi-dian 是字典
zhe-gong 这弓
qian-shi-ge 前十个
ben-si 笨死
he-shan 和山
xin-ku-ni 辛苦你
tong-bu 同步
zhan-yi 战衣
wang-pai-me 王牌么
huan-jie-yi-xia 缓解一下
tu-ling-ce-shi 图灵测试
shu-xue-bi-xiu 数学必修
fan-guo 翻过
ni-men-hai 你们还
zhe-bei-zi 这辈子
tang-zhe 躺着
guan-wo-pi-shi 关我屁事
wo-shu-le-shu 我数了数
bu-yi-hui-er 不一会儿
tu-qi 突起
duo-wen-yi 多文艺
yi-tu 意图
tai-bu-zi-you-le 太不自由了
wu-ji-bi-fan 物极必反
zheng-zu 正组
duo-ci-yi-ju 多此一举
deng 登
zhuang-sha 装傻
wo-zai-du 我在读
zai-qian-mian 在前面
jian-fa 减法
de-li-qi 的力气
shen-pang 身旁
fei-pang-wen 肥胖纹
hua-yu 华语
bing 兵
zhe-zhong-qi-pa 这种奇葩
du-zhe 读者
sui-da-liu 随大流
jiao-dao-zhu-ren 教导主任
da-zhong 打中
di-qing 敌情
nong-hao-le 弄好了
kong-ji 空集
mei-ci-dou 每次都
you-zai 又在
hao-de 好的
zhong-du-tai-shen 中毒太深
qu-shi 趋势
fang-zhou 方舟
mei-neng 妹能
tie-xin 贴心
lei-si-le 累死了
zi-ben-zhu-yi 资本主义
zui-huai 最坏
yin-wei-hou-lai 因为后来
di-yi 第一
jiang-ye 浆液
de-ren-wu 的任务
dian-hua 电话
wang-dai-yao-shi 忘带钥匙
hai-bu-zhi-dao 还不知道
di-er-ji 第二季
xiao-ye-mao 小野猫
bei-gang 被肛
dou-bu-pei 都不配
mei-chi 没吃
qu-qiao 取巧
leng-ma 冷吗
de-jiao-xun 的教训
yi-dun-zou 一顿揍
tai-chang 太长
zhang-hui 张晖
fan-bu-dao 翻不到
gai-juan-xi-tong 改卷系统
jian-nu 贱奴
chong-shi 铳士
dong-jing-re 东京热
shi-kong-xu 是空虚
shuo-ming-ni-you 说明你有
sui-ji-sheng-cheng 随机生成
lao-xiang-jian-lao-xiang 老乡见老乡
gao-yi-ma 高一吗
zhe-you-zhu-yu 这有助于
long-rou 龙肉
wen-ming 文明
cai-zhou-yi 才周一
bi-jing-ni-shi 毕竟你是
zai-zhe-li 在这里
wo-dou-bu-hui-suo 我都不会锁
zhi-you 只有
shui-sha-fa 睡沙发
wo-yi-wei 我以为
chen-mi-yin-you 沉迷音游
nv-sheng 女声
ni-hui 你回
mei-ting 没听
ke-li 可丽
pai-qian 排前
cao-zuo-fu 操作符
ni-men-jiu 你们就
bu-ru 不入
hua-er-jie 华尔街
zou-kai 走开
zhe-mo 折磨
jiao-dong 搅动
bao-ping-an 保平安
zhe-bang-fei 这绑匪
dong-xi-me 东西么
mai-zang 埋葬
da-gun 打滚
ni-shou-ji-hao 你手机号
zhi-ai-li-si 致爱丽丝
jin-tian-chuan-de 今天穿的
xia-chu-shi 吓出屎
dai-shang-wo 带上我
jie-ce-bao 洁厕宝
gan-ji-wang 赶集网
san-yan-liang-yu 三言两语
fang 放
zi-yan 字眼
shei-guo-lai 谁过来
he-xia-qu 喝下去
men-de 闷的
zhu-zhong 注重
ju-shuang 巨爽
sui-ji-qi 随机器
shu-ru 输入
zi-liao 资料
shi-san-dian 是三点
yi-zhi 一支
na-xie-ren 那些人
jin-zhi 进制
nuan-shou-le 暖手了
ni-de-biao-qing 你的表情
tui-dong 推动
lv-ba 绿坝
chen-shou 趁手
jian-zhi 兼职
fang-xin-la 放心啦
tong-guo 通过
de-jing-tou 的镜头
kao-bei 拷贝
wo-you-ge-wen-ti 我有个问题
zen-me-bu-neng-le 怎么不能了
ben-lai-jiu 本来就
xian-ba 先把
he-wan-ju 和玩具
wo-yi-zhi-bu-dong 我一直不懂
yao-shui 要睡
zhi 吱
shi-yue-pao 是约炮
da-jiao-cheng 大教程
ni-shen-me 你什么
bu-shi 不是
peng-jian-le 碰见了
hai-bu-ming-bai-me 还不明白么
yi-sheng-ling-xia 一声令下
xin-shi-jie 新世界
shi-ben-neng 是本能
de-ye 的也
wo-zhao-pian 我找篇
zen-me-le-la 怎么了啦
ding-zhe-shou-ji-kan 盯着手机看
zheng-shu 整数
ben-lai 本来
ni-suan 你算
shun-dai-yi-ti 顺带一提
wo-gang-ba 我刚把
ren-jian-shi-ge 人间失格
duo-ren 多人
cun-min-men 村民们
qu-na-lang 去哪浪
wang-ye-ban-de 网页版的
sheng-ji 省级
wo-zhi-shi-jue-de 我只是觉得
tie-ban 铁板
hao-you 好又
ti-gang 提肛
zhi-ming 致命
han-lei 含泪
fang-wo 放我
lie-tu 裂图
xuan-bi 旋臂
bian-xie 编写
yi-dao-tong-si 一刀捅死
shi-fan 食饭
xia-shuo-shen-me 瞎说什么
ni-ge-ge 你哥哥
fa-nu 发怒
xian-fan 掀翻
suan-chu-lai 算出来
jiu-yuan-tu 救援兔
hao-da 好大
bian-hua 变化
zhuan-cheng 转成
fu-nv 妇女
yi-hui-jiu 一会就
gao-la 搞啦
ni-hui 你挥
ri-fu 日服
qu-mo 去摸
you-tiao-zhan 有挑战
qiao-tou 敲头
jiang-ta 将他
gan 敢
de-xin 的心
dian-cai 点才
bi 哔
jiang-hua-le 讲话了
ai-guo-zhu-yi 爱国主义
zhi-shi-wei-le 只是为了
luan-liu 乱流
ye-tai-zao-le 也太早了
wei-shen-me-wo-mei-you 为什么我没有
bu-shi-yong 不使用
zhi-xiao 知晓
wo-kan-xia-xian 我看下先
da-ma 大妈
dao-di-shen-me-yi-si 到底什么意思
ai-ye 爱液
mei-ren-da-wo 没人打我
gou-tong 沟通
shen-ru-liao-jie 深入了解
xiang-tao 想讨
zen-me-chang 怎么唱
lan-di 蓝底
ao-li-ao 奥利奥
bu-ke-neng 不可能
ni-mei-kan-chu-lai 你没看出来
ni-zuo-tian 你昨天
wu-liao 无聊
he-ta-men 和他们
xiu 秀
de-shi-ke 的时刻
duo-shao-jin 多少斤
qiang-shi 强势
xia-dao-wo 吓到我
ni-jia 你加
wo-shuo-le-suan 我说了算
wo-zheng-zai 我正在
kou-pa 口怕
che-lai-le 车来了
de-li 得力
tou-chu-lai 透出来
de-zen-me 的怎么
gai-dong 改动
hen-shang-xin-le 很伤心了
wo-zuo 我做
wo-zai-fan-tang 我在饭堂
bao-feng 暴风
shu-li-hua 数理化
lao-ye-ye 老爷爷
you-xi-de 游戏的
jiu 揪
zhe-ben-shu 这本书
chang-shi-xia 尝试下
gu-hua 固话
guan-dian-nao 关电脑
lou-niao 漏尿
ting-ting-ge 听听歌
quan-cun 全村
qi-lu-nuo 琪露诺
de-bei-zhu 的备注
yi-chan 遗产
wo-yi-jing-chi-wan 我已经吃完
bu-jian 不剪
yong-hu 用户
you-dian-guo-le 有点过了
hen-duo-shui 很多水
ka-fei 咖啡
xiong-er 熊二
fan-she 反射
zhan-shui-bi 蘸水笔
jiao-wo 教我
dao-di 到底
zi-tie-shang 字帖上
hai-ren-jia 害人家
shi-bing 士兵
le-na-me-duo 了那么多
wu-xian 无线
kan-de-wo 看得我
lei-ming 类名
tui-chu 推出
gou-zi-le 钩子了
bei-jing 北京
cong-pang-bian 从旁边
lei-si 类似
ke-fu-zhu-shou 客服助手
xue 雪
chang-liang 常量
ling-yi-tiao-lu 另一条路
huai-guo 怀过
ting-yan-jiang 听演讲
tuo-ni-zhao-gu 托你照顾
de-nei-han 的内涵
ni-shuo-de-dui 你说的对
bing-qian-jin 兵前进
che 车
dou-bu-de 都不得
xu-ni 虚拟
jiu-dao 就到
lei-gong 雷公
xiang-zhao 想找
zuo-xia-lai 坐下来
yao-kong 遥控
dian-nao-ban 电脑版
mei-shang 没上
de-ying-wen 的英文
cun-zai-gan-hao-di 存在感好低
tou-di 头地
lin-chang 临场
tu-zi-pi 兔子皮
ke-bu-hao-ne 可不好呢
wei 炜
yin-wo 因我
ping-lun-qu 评论区
dao-shi 到时
xiang-dang 相当
wo-fa-xian 我发现
jing-dai-le 惊呆了
ni-hui-jia 你回家
yong-dian 用点
tu-ji-xing 突击型
hui-ye-cheng 辉夜城
zhi-xi 窒息
huo-de 活得
xia-ji 下级
shen-me-nie 什么孽
wu-xian-fei 无限飞
fa-yu 发育
hui-wang-ji 会忘记
tong-da-wei 佟大为
da-xiang 大象
ze-ze-ze 啧啧啧
si-bi 撕逼
fan-si 烦死
cheng-zhe-yang-zi 成这样子
zen-me-bu-jiao 怎么不叫
te-shu 特殊
da-bo-lang 大波浪
chuang-zu 创组
bao-lie 爆裂
dou-bu-xiang 都不想
ma-ma-shuo 妈妈说
zu-dui-shua 组队刷
zou-lu 走路
bu-yao-wen-wo 不要问我
de-zhi 得知
you-shi 有失
chun-jing-shui 纯净水
hao-zhong-kou 好重口
jian-chi 坚持
qun-ming-pian 群名片
de-hao-ting 的好听
dian-li-kan 店里看
lun-liu 轮流
xin-ai 心爱
xian-ran-shi 显然是
bei-qi-fu-le 被欺负了
ta-men-ye-hui 他们也会
chao-wen-ben 超文本
bei-nong-cheng 被弄成
le-ta 了他
chen 沉
mei-you-a 没有啊
she-zhi-wei 设置为
shi-shen-me-shi-hou 是什么时候
yu-yi 羽翼
hai-bao-ma 海报吗
jiu-cha 就差
quan-jia-ren 全家人
ren-he 人和
pi-pei 匹配
long-jia-jun 龙家俊
bu-ming-bai-ne 不明白呢
ke-zheng-shi 可正是
ting-qi-lai 听起来
yong-su-de 庸俗得
ji-po-wu-xiao-me 急迫无效么
ting-zhe-zhong 听这种
bang-wo 帮我
yi-jiao 一叫
xiang-zhao 想照
zong-hui 总会
yi-qi-lai-geng-jing-cai 一起来更精彩
dian-ban 点半
ya-hei 雅黑
hei-yu 黑羽
ni-zui-jin 你最近
hai-bu 还不
wei-shu 位数
neng-qu-neng-shen 能屈能伸
jian-hao-jiu-shou 见好就收
ke-xi-bu-shi-ni 可惜不是你
chu 厨
chong-zhi 充值
er 而
bu-neng-zi-li 不能自理
shuang-qu-xian 双曲线
yi-fan 一番
zhou-guo-ping 周国平
rong-lu 熔炉
liang 两
nian-shao-wu-zhi 年少无知
hang-kong-guan-zhi 航空管制
chong-neng 充能
yi-jian 一件
e-chou 恶臭
na-xin 纳新
wan-shui 晚睡
gu-ge-sou-suo 谷歌搜索
da-jie 大截
chuan-jiao 传教
yao 妖
zhao-le 招了
bu-xu-luan-xiang 不许乱想
yue-fen 月份
you-kong-me 有空么
you-qi-shi 尤其是
zhi-liu 之流
na-shi 那时
wo-zhi-guan 我只管
xian-cong 先从
bu-yao-lian 不要脸
mei-dai 没带
zhuang-bi-zhong 装逼中
heng-kan-shu-kan 横看竖看
tian-xian-bao-bao 天线宝宝
shi-jian-hou 时间后
shao-duo-le 少多了
wei-ren-chu-shi 为人处世
na-ma-fan-le 那麻烦了
wo-bu-xia-di-yu 我不下地狱
chao 炒
guo-shi 国是
yi-dun-hui 一顿挥
shi-shi 事实
qiu 求
zuo-ye-shi-shen-me 作业是什么
dou-zhe-me 都这么
qing-li 清理
wo-chu-bu-lai 我出不来
tu-cao-yi-xia 吐槽一下
chao-jin-hua 超进化
qiang-jing 抢镜
deng-zi 凳子
de-tian-tang 的天堂
bu-chu 不出
yu-wang 欲望
dong-tan 动弹
zhang-hui-ti 章回体
zao-cao 早操
de-you-dian 的有点
gui-dang 归档
zhu-rou 猪肉
kuang-biao 狂飙
wang-su 网速
a-kuang 阿匡
ni-shuo-de 你说的
shi-ti 尸体
huang-lv 黄绿
duo-bu-hao 多不好
wo-lian-shang 我脸上
ming-tian-kao-shi-la 明天考试啦
san-lie 散列
hui-cheng 毁成
miu-si 缪斯
she-de-wo 射的我
guan-jin-men-chuang 关紧门窗
xu-jiu 叙旧
xia-huai-le 吓坏了
ba-yun 八云
lian-xi 联系
ni-de-cai 你的菜
chou-pai 抽牌
xia-ni 吓你
wei-ren-min 为人民
qian-shi-zhao 前十招
sha-ru 杀入
na-fang-mian 那方面
zen-yang 怎样
hang-mo 航模
ke-fu 克服
da-jia-hao 大家好
zhi-neng-chu 只能出
ge-dian 各点
zhen-luan 真乱
zhong-yu-shang-ban-le 终于上班了
tang 汤
zhen 振
you-bu-shi-wo-jia 又不是我家
fan-wei 反胃
wo-lan-de 我懒得
ji-yi-you-xin 记忆犹新
ji-dian-qi-lai 几点起来
sha-bo 杀波
jia-chong 甲虫
ni-hai-mei-hui-qu 你还没回去
rou-cuo 揉搓
qing-ge-jia 请个假
wo-men-xia-xue-qi 我们下学期
fu-shi 复视
qu-ba 去吧
xiao-tu-di 小徒弟
duo-shao 多少
xun-su 迅速
chu-lai-bu 出来不
jiu-fan-le 就范了
ying-yu-ci-hui 英语词汇
kong-zhi-le 控制了
hui-kan-cheng 会看成
gang-jing-li 刚经历
zhan-zai 站在
jian-yi 简易
ni-qian-tian 你前天
pa-sha 怕啥
wo-yong-yu-yin 我用语音
bo-de 伯德
wa 哇
xiu-yu-qi-chi 羞于启齿
ai 爱
wo-qu-le 我去了
wo-zhe-bu 我这步
wei-ji 危机
wang-jun-kai 王俊凯
leng-que 冷却
kan-tu-tian-kong-ti 看图填空题
shi-yi-qun 是一群
jia-ting 家庭
zhe-teng 折腾
hao-yang 好痒
gan-sha 干啥
rang-wo-lai 让我来
ba-ta 把他
liang-zhe 两者
ke-xi-ke-he 可喜可贺
bing-huo-shou 冰火手
yuan-fu-yin 元辅音
ji-shu 技术
er-qie-ni-zhe-bu-shi 而且你这不是
ge-ren-neng-li 个人能力
shi-de 是的
chong 崇
yi-ban-ren 一般人
ni-jiu-bu-pa 你就不怕
duan 短
wen-san 问三
dou-hui-yu 都会与
zhe-zhong-tong-ku 这种痛苦
ting-bu-dong 听不懂
mei-chi-guo-zhu-rou 没吃过猪肉
si-xiang 思想
bu-rang-hui-le 不让回了
xu-ming 续命
keng-dao 坑到
zhong-jian 中键
meng 懵
guan-wo-men 管我们
ke-li 颗粒
xia-ben-zi-le 下本子了
de-kan-zhe 的看着
ni-hui-na-me-shou-lian 你会那么熟练
gou-zhu 构筑
he-mian 河面
zhan-le-qi-lai 站了起来
nan-chu 难出
bie-xiang 别想
ta-dao-hao 她倒好
cha-yuan 差远
bu-de-bu-pin 不得不拼
chun 蠢
qi-xi 气息
hang 行
ting-dao 听到
shen-pi 身披
ni-ren-hua 拟人化
qiao 瞧
yu-mao 羽毛
wo-dou-xiang 我都想
ge-ming 歌名
mei-ren 没认
le-shen-me 了什么
xia-mian-de 下面的
na-me-xiang 那么想
mi-lan-bu-kan 糜烂不堪
de-jie-gou 的结构
cha-bu-duo-ba 差不多吧
jian 坚
shou-ji-da-kai 手机打开
zhong-ji 重击
mian-dui-mian 面对面
man-li 蛮力
zhao 赵
yi-ju-hua 一句话
hua-fei-ka 话费卡
wan-se 玩色
qiu-yi 秋一
hao-ke-lian 好可怜
jie-ji 阶级
wu-bi 五笔
le-miao 了喵
xiu-lian 修炼
zhi-qian 之前
zhe-ge-you-dian-diao 这个有点屌
wo-zhi-neng 我只能
da-gong-ye 大工业
lou-chu-lai 露出来
gao-huo-dong 搞活动
hou-gan 后感
bao-bao-ceng-ceng 抱抱蹭蹭
wen-yan 文言
bu-ting-hua 不听话
kao-jia-zhao 考驾照
qian-dao 签到
ke-yi-tui-ma 可以退吗
jie-yue 节约
wai-ke 外壳
da-di 大帝
zhen-shi-de 真是的
you-hua 优化
ju-jue 拒绝
le-ne 了呢
huai 坏
wu-zhe-wu-zhe 污着汚着
jia-fen 加分
san-yan 三言
kan 看
shen-shen-guai-guai 神神怪怪
gan-wu 感悟
qing-tian 擎天
suo-dai-lai 所带来
ni-dong 你懂
hao-ke-pa 好可怕
mo-shu-jia 魔术家
ke-ting 客厅
fan-wei-le 范围了
bu-xu-mo 不许摸
hui-rang 会让
shang-gan 伤感
la-ba 喇叭
ming-xuan-yi-xian 命悬一线
an 岸
hu-ti 护体
da-bu-dui 大部队
lu-zhu 撸主
yin-shen 隐身
neng-guo-qu 能过去
you-nan-ren 有男人
jin-tian-zhen-shi-lei-si-le 今天真是累死了
wo-yao-qiu 我要求
yi-ba-ba 一把把
gai-bang 丐帮
kai-fa-ren-yuan 开发人员
xiao-ge-gui 笑个鬼
yi-qian-yi-yang-le 以前一样了
guan-jian-zi 关键字
jiu-kao-shi 就考试
shuai-zai 甩在
yi-guan 一管
dang-ran-ni-zi-ji 当然你自己
dian-shi-pin-dao 电视频道
xiao-ji-ling 小机灵
liang-ceng 两层
wei 尾
wo-nv-piao 我女票
ren-ou 人偶
qing-bu 请不
dou-zhuang-le 都装了
hu-huan 互换
gan-xie 感谢
wei 伪
mei-tu 美图
wo-dao 我倒
gang-cai-bu-shi 刚才不是
wo-hai-ji-de 我还记得
ai-wu-ji-wu 爱屋及乌
bao-ji 暴击
zhang-de 长得
yuan 圆
bu-yao-sheng-qi 不要生气
xia-la-kuang 下拉框
lian-tong 联通
chu-zu-che 出租车
ye-bu-hui-yong 也不会用
hen-ai-gan-jing 很爱干净
xia-ji-ba 瞎鸡巴
yue-cha 越差
du-er 毒饵
yue-lai 越来
dong-miao 冬喵
wan-duo 玩多
bi-xu 必须
ti-bi 提笔
chuang-shang 床上
hao-yin-luan 好淫乱
sheng-gao 升高
xi-du-hou 吸毒后
wan-zheng 完整
yi-ju 一具
neng-bu-neng-gei 能不能给
de-xiao-guo 的效果
da-yi-bian 打一遍
hai-an 海岸
qing-zhen-a 清真啊
bu-yao-xiang-zhe 不要想着
shan-yi-ba-zhang 扇一巴掌
zou-de-tong 走得通
wo-ye 我也
kan-shang 看上
nian-hu-hu 粘糊糊
wu-dou-pai 武斗派
ni-na-shou-ge 你那首歌
wo-shuo-hua 我说话
can-bai-se 惨白色
fan-yi-ban 翻译版
ru-he-qu 如何去
wu-pao 无炮
gang-kan-dao 刚看到
you-xi-wang-zhan 游戏网站
shi 时
ru-guo-wo-you 如果我有
xi-qi 喜气
sha-dou-zuo-bu-liao 啥都做不了
zhi-ren-shi 只认识
ran-hou-jiu 然后就
shen-me-yi-si-a 什么意思啊
zi-cong 自从
yan-lei 眼泪
zen-me-she-zhi-de 怎么设置的
bu-yao-wan 不要玩
hang-hai 航海
di-er-wen 第二问
gao-pei-me 高配么
zen-me-shang 怎么上
ni-nong-de 你弄的
bo-lan 波兰
bi-wo-men 比我们
dou-gai-de 都改得
gan-jue-hai-bu-cuo 感觉还不错
rou-bang-shang 肉棒上
wang 亡
dai-wo 带我
xiao 萧
zheng-shi 正式
ming-tian-lu 明天撸
na-guan 那关
po-dian-shi 破电视
yang-zun-chu-you 养尊处优
xi-fu-le-ma 媳妇了吗
bu-ka 不卡
xin-wu-za-nian 心无杂念
jian 鉴
jiang 江
pei-he-me 配合么
chang-long 长隆
zhuang-jia-bao 装甲薄
xian-xi-zao 先洗澡
zhu-guan-yi-duan 主观臆断
gou-yin-bi 够隐蔽
te-ji 特技
wo-zhi-xu 我秩序
da-qiu 打球
gang-xu 刚需
sheng-zhi 生殖
bie-chuo-chuan 别戳穿
bu-dao 不到
zheng-chang-qing-kuang 正常情况
hai-dao-wan 海盗湾
ran-bu 然不
qiang-guang-shou-dian 强光手电
wei-neng 未能
cha-dao 插到
sui-ran-shuo 虽然说
rang-ni-qu 让你去
guai-li-luan-shen 怪力乱神
dou-shi-huai-de 都是坏的
deng-xiao 等效
de-dou-bi 的逗比
shua 刷
you-yi-xiao-duan 有一小段
le-yi-yang 了一样
yi-hui-qu 一回去
wu-yu 无语
an-li-qu 安利去
xiao-yu-deng-yu 小于等于
yi-xia-le 一下了
zi-wo-jie-shao 自我介绍
mei-you-la 没有啦
bian 遍
bei-tuo-chu-qu 被拖出去
qi-si-miao-xiang 奇思妙想
tong-ge 童歌
le-yi-wan 了一晚
shan-dong-de-zhou 山东德州
lao-dong 劳动
ni-sheng-ci 拟声词
yu-he-cheng 预合成
zui-jin-ting-mang 最近挺忙
tu-chu 突出
hui-si-a 会死啊
xi-li 洗礼
dou-diao-le 都掉了
di-yi-hui 第一回
kan-ben-dan 看笨蛋
yin-te-wang 因特网
tan-jin 瘫进
wo-men-le 我们了
hui-zhang 会长
de-wan-yi 的玩意
shi-zhe-zhong 是这种
gui-zhang 规章
gan-jing-wei-sheng 干净卫生
you-kan-jian 又看见
jiao-ke-shu 教科书
lan-qiu 篮球
guai-shei 怪谁
du-dan-hang-ben 读单行本
mei-jiang-wan 没讲完
yuan-liang-wo 原谅我
fa-chong 发重
hai-hao-bu-shi 还好不是
wen-yi-qing-nian 文艺青年
jin-zao 尽早
yi-ren-he 以任何
hui-shi 会使
ren-yu-ren-bu-tong 人与人不同
yan-zhong 眼中
zhi-duan 志短
ai-mo-neng-zhu 爱莫能助
kan-ge 看哥
you-rang-wo 又让我
wo-gan-jue 我感觉
ling-yi-guan 另一管
bao-luo 包络
xin-wu 心无
yin-dao 印道
hou-liang-ju 后两句
shu 熟
tuo-le 脱了
ni-jue-de 你觉得
ke-yi-wei 可以喂
liang-xin 两芯
zhi-mai-le 只买了
men-dou 们都
bu-zai 不在
bu-diao 不掉
dian 店
chan 禅
mei-hang 每行
si-gui 死贵
xie-wan-le-la 写完了啦
er-xuan 二旋
shen-me-ge-ci 什么歌词
tai-ci 台词
xian-ren-zhang 仙人掌
kan-zi-ji-de 看自己的
da-suan 打算
da-zhong 大众
mei-shui 没水
shui-qian 睡前
nan-jiao-shou 楠叫兽
jing-fen 精分
duo-nan-zuo 多难做
dei-zai 得在
xi-xi-li 西西里
de-bu-shi-ni 的不是你
sa-huang 撒谎
you-qu 有去
bu-rang-wo 不让我
lei-jun 雷军
xi-zhi-mo-jie 细枝末节
neng-dui 能堆
o-o 哦哦
tian-dao 舔到
wan-shen-me 玩什么
xiao-shi-wo 笑屎我
zou-hou 走后
lian-jie 链接
qiang-ren 强忍
ba-yu 把鱼
hai-yong 还用
chong-hao-le 充好了
hui-guang-xi 回广西
fan-zhao 翻找
tong-dao 通道
hai-you-zhe 还有这
guan-li-qi 管理器
kong 空
zuo-tian-qu 昨天去
me-hai 麼嗨
zai 栽
jian-shu 简书
mei-you-na-me 没有那么
lian-yu 炼狱
xia-zai-hao 下载好
wo-shi-bu-shi 我是不是
ma-mai-pi 妈卖批
jin-lai 进来
gu-ge 骨骼
zhong-wu-jiao 中午觉
wei-zu 位阻
xin-zhi 心智
fang-bian-mian 方便面
zao-yao 造谣
lie 列
qi-dai 期待
yao-qiu-bu-gao 要求不高
xi-er 希尔
shang-hui 上回
nai-cha-a 奶茶啊
shi-zen-me-shang 是怎么上
lan-de-gai 懒得改
xia 吓
da-ban-ye 大半夜
mo-guo-le 摸过了
lao-fu 老夫
dian-shi 电视
ji 寄
lv-mu 绿幕
dong-xi-la 东西啦
zhuang-cheng 装成
wei-ji 慰籍
liang-du 量度
ke-yi-hui-jia 可以回家
bu-neng 不能
fa-yu-bu-liang 发育不良
da 大
shi 识
xia-a 下啊
zuo-de 做得
zhi-zao 制造
qi-yu 其余
huan-le-ge 换了个
hou-lai-fa-xian 后来发现
ni-wen 你问
bu-kong-bu 不恐怖
wo-pa 我怕
ge-xiao-shi 个小时
shi-fou-zai 是否在
huo-pin 货品
huang-jin 黄金
wen-li 纹理
lin-jie 临界
jian-yan-zhi 简言之
shang-xia-wen 上下文
wei-yu 位于
te-shu-pi-hao 特殊癖好
na-li-le 那里了
zao-qi 早起
zhong-guo-gong-fu 中国功夫
shou-xie-ben 手写本
wo-bu-yao 我不要
zheng-fu 政府
shen-me-qiao-qiao-hua 什么悄悄话
chu-de 出得
mei-lan 魅蓝
wei-shen-me-ni-hui 为什么你会
tui-li 推力
wan-de 玩得
ge-ge 哥哥
wu 舞
hei-bian 黑边
na-mian 那面
bie-guo 别国
xiao-shi 消失
zhuan-bie-ren 转别人
you-dian-da 有点大
duan-yu 段誉
hai-shi-bei 还是被
lao-zhe 老者
ni-mei-dai 你没带
da-pu-ke 打扑克
xin-shou-qun 新兽群
da-tuo-feng 大驼峰
qu-dian 去点
wo-men 我们
ge-yi-zhi 各一只
sheng-long-quan 升龙拳
hao-an 毫安
ta-de-hua 他的话
mei-you-bai-se-de 没有白色的
tou-yi-dian 偷一点
qian-fu 潜伏
xiang-xiang 想想
fan-wen 反问
de-jiu 的就
yi-shi 一事
xue-jia 学家
pai-de 拍的
mei-luan-yong 没卵用
ren-wei-wo 认为我
qian-bei 前辈
yao-gan 要干
ou-peng 欧朋
yang-wang 仰望
yu-ban-mei-mei 御坂妹妹
huo-yan 火焰
zhi-xian-yang-wei 直线阳痿
wo-zhang-hao 我帐号
zheng-zhun-bei-hui-jia 正准备回家
qian-zhi-yuan 千之缘
ban-quan 版权
shou-ji-de-o 手机的哦
duo-you 多有
zhan 斩
you-xuan-ze-qi 有选择器
wo-zhen-de 我真的
zuo 坐
yao-shi-bie-ren 要是别人
zui-jin-hao-duo 最近好多
de-yo 的哟
bao-he-du 饱和度
wo-dui-ni 我对你
si-jue 死绝
mei-pian 每篇
hei-ying-shen-shang 黑影身上
di-er-wei 第二位
shi-dai 时代
zao-nie 造孽
bu-guo-yao 不过要
zhi-lei 之类
zhe-ci 这次
da-shen-men 大神们
tiao 调
you-hong 又红
chong-zhuang-ba 重装吧
shou-shou-ji 收手机
zai-zuo 在座
ran-se 染色
zui-hou-zhu-nin 最后祝您
guo-wai 国外
zhang-bu-gao 长不高
zhen-de-bu-ji-de 真的不记得
ji-ben 几本
gui-wan 贵玩
ni-hai-ji-de 你还记得
shang-shi-ji 上世纪
yin-dao 引导
xiang-gang-ren 香港人
zhao-le-ge 找了个
pei-guang 陪逛
li-zhong 立中
tou-shi 透视
xiang-guo-gao 想过搞
he-mou-ren 和某人
dui-wu 队伍
fu-dian 浮点
fen 分
ni-men-you-zai 你们又在
hui-dao 挥刀
na-zhao 那招
guang-zhi-chi 光支持
yuan-yin 元音
lie-zhi-zhi 劣质纸
hao-qi-de 好奇的
wu-wan 五万
tong-deng 同等
hui-hen-nan 会很难
you-hui 又回
xing-san 型三
xian-hua-jia-chang 闲话家常
tai-hao-a 太好啊
lei 雷
zhu-yi-shen-ti 注意身体
shen-me-ming-tang 什么名堂
fan-qi 泛起
chu-shu 出书
xiang-cha-hen-da-ba 相差很大吧
mou 某
bu-zhan-zi-kui 不战自溃
la-ji-a-shu 垃圾啊数
yi-dong-liu-liang 移动流量
tai-ke-pa-le 太可怕了
keng-dui-you 坑队友
zhe-yang-zi-de 这样子的
ni-zhao-dao 你找到
shui 水
zhen 贞
